mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,step_id,workunit_id,class,date,merge,start_datetime,is_same_recording_id,is_same_focus_count,is_same_mouse_move_count,is_same_mutation_count,is_same_workunit_id,verbose_text,worker_id,step_id.1,pattern,Prediction,Confidence,confidence_without_cal
31.0,2.0,12.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.861003861003861,0.2490970232905716,1.49458213974343,0.1245485116452858,0.1245485116452858,0.2490970232905716,0.0,0.0,0.4981940465811433,0.4981940465811433,0.0,0.0,0.0,0.0,0.0,0.0,2.7400672561962884,0.0,8.029,0.0,0.0,0.0,0.0,1.0,0.0,3FVBZG9CLJQ4HKS3WISD4SDOVZG0HO#9b378207-e21a-4cf1-85ce-e30cfe7a0c79#1A2YGFDGV28B83Y,1468.0,Table - 7/7,Reliable,2024-09-11,ok,2024-09-09 22:54:07.000,True,True,True,True,True,,,,,,,
1485.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,94.0,0.0,56.63399565233973,0.0,0.9152968994317532,0.0,0.0,0.0762747416193127,0.0,0.0,0.4195110789062202,0.4195110789062202,0.0,0.0,0.0,0.0,0.1906868540482819,0.0,3.5849128561077,0.0,26.221,0.0,0.0,0.0,0.0,0.0,1.0,2aa3b499-73ff-4481-bb0d-5f0923b30087#516a0afd-dea2-4c8b-b6c0-3a839872ce75#19974cfca,970.0,Your Task,Reliable,2024-09-11,ok,2024-09-09 04:52:36.000,True,True,True,True,True,,,,,,,
2519.0,15.0,39.0,3.0,3.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,52.0,0.0,56.715073736350334,0.3377237419790611,0.8780817291455589,0.0675447483958122,0.0675447483958122,0.112574580659687,0.0,0.0,0.3152088258471237,0.3152088258471237,0.0,0.0,0.0,0.0,0.1801193290554992,0.0,1.170775638860745,0.0,44.415,0.0,0.0,0.0,0.0,0.0,1.0,30OITAWPBQFMDEGGWEB6X3EHY2S9HP#fa621547-c194-499e-a9bc-2918f039075c#1A35LI94R0D873K,1099.0,Your Task,Reliable,2024-09-11,ok,2024-09-09 04:25:04.000,True,True,True,True,True,,,,,,,
3221.0,5.0,42.0,2.0,2.0,4.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,103.0,0.0,88.19341766606429,0.1369037840205903,1.149991785772959,0.0547615136082361,0.0547615136082361,0.1095230272164722,0.0,0.0,0.4654728656700071,0.4654728656700071,0.0,0.0,0.0,0.0,0.3285690816494168,0.0,2.8202179508241607,0.0,36.522,0.0,0.0,0.0,0.0,0.0,1.0,3D06DR5225VMABRWFH5JL3XXL69MAQ#1b33e46b-7d9c-44f9-b6f8-6db334d807fb#1A1LV99JKLQTHC6,1099.0,Your Task,Reliable,2024-09-11,ok,2024-09-09 04:53:30.000,True,True,True,True,True,,,,,,,
204.0,25.0,62.0,7.0,7.0,7.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,4.795373875,0.587668367,1.45741755,0.164547143,0.164547143,0.164547143,0.0,0.0,0.493641428,0.470134694,0.0,0.0,0.0,0.0,0.0,0.0,1.433910815,0.0,42.541,28.773,0.0,0.0,1.0,0.0,0.0,0129c0fb-ec99-4db8-9a10-8cf3c1a95a6d#d37d2527-44f3-4393-b52c-a2851472fafd#104d493a6,1470.0,Dates - 1/5,Unreliable,2024-09-30,ok,2024-09-28 10:02:40.000,True,True,True,True,True,,,,,,,
59.0,5.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.787718266,0.490484599,1.863841475,0.09809692,0.09809692,0.09809692,0.0,0.0,0.784775358,0.784775358,0.0,0.0,0.0,0.0,0.0,0.0,2.550519914,0.0,10.194,0.0,0.0,0.0,1.0,0.0,0.0,0129c0fb-ec99-4db8-9a10-8cf3c1a95a6d#d37d2527-44f3-4393-b52c-a2851472fafd#104d493a6,1470.0,Dates - 2/5,Unreliable,2024-09-30,ok,2024-09-28 10:03:51.000,True,True,True,True,True,,,,,,,
66.0,4.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.664310954,0.282685512,1.342756184,0.070671378,0.070671378,0.070671378,0.0,0.0,0.565371025,0.565371025,0.0,0.0,0.0,0.0,0.0,0.0,2.120141343,0.0,14.15,0.0,0.0,0.0,1.0,0.0,0.0,0129c0fb-ec99-4db8-9a10-8cf3c1a95a6d#d37d2527-44f3-4393-b52c-a2851472fafd#104d493a6,1470.0,Dates - 3/5,Unreliable,2024-09-30,ok,2024-09-28 10:04:01.000,True,True,True,True,True,,,,,,,
61.0,4.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,5.554543799,0.36423238,1.730103806,0.091058095,0.091058095,0.091058095,0.0,0.0,0.728464761,0.728464761,0.0,0.0,0.0,0.0,0.0,0.0,2.640684757,0.0,10.982,0.0,0.0,0.0,1.0,0.0,0.0,0129c0fb-ec99-4db8-9a10-8cf3c1a95a6d#d37d2527-44f3-4393-b52c-a2851472fafd#104d493a6,1470.0,Dates - 4/5,Unreliable,2024-09-30,ok,2024-09-28 10:04:15.000,True,True,True,True,True,,,,,,,
85.0,8.0,25.0,2.0,2.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,37.0,0.0,4.946461825,0.465549348,1.454841713,0.116387337,0.116387337,0.174581006,0.0,0.0,0.523743017,0.523743017,0.0,0.0,0.0,0.0,0.232774674,0.0,2.153165736,0.0,17.184,0.0,0.0,0.0,1.0,0.0,0.0,0129c0fb-ec99-4db8-9a10-8cf3c1a95a6d#d37d2527-44f3-4393-b52c-a2851472fafd#104d493a6,1470.0,Dates - 5/5,Unreliable,2024-09-30,ok,2024-09-28 10:04:26.000,True,True,True,True,True,,,,,,,
141.0,13.0,30.0,3.0,3.0,3.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.486006459,0.87459634,2.018299247,0.201829925,0.201829925,0.201829925,0.0,0.0,0.740043057,0.672766416,0.0,0.0,0.0,0.0,0.0,0.0,2.018299247,0.0,14.864,53.154,0.0,0.0,1.0,0.0,0.0,8de385d7-16c9-4635-adf4-9112174a31b4#ea8e18e4-9859-4c95-b534-1464e7ccb595#104d493a6,1470.0,Dates - 1/5,Unreliable,2024-09-30,ok,2024-09-28 13:49:41.000,True,True,True,True,True,,,,,,,
52.0,1.0,17.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.235602094,0.100684656,1.711639146,0.100684656,0.100684656,0.100684656,0.0,0.0,0.70479259,0.70479259,0.0,0.0,0.0,0.0,0.0,0.0,2.31574708,0.0,9.932,0.0,0.0,0.0,1.0,0.0,0.0,8de385d7-16c9-4635-adf4-9112174a31b4#ea8e18e4-9859-4c95-b534-1464e7ccb595#104d493a6,1470.0,Dates - 2/5,Unreliable,2024-09-30,ok,2024-09-28 13:50:49.000,True,True,True,True,True,,,,,,,
58.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.186222277,0.0,2.354107298,0.123900384,0.123900384,0.123900384,0.0,0.0,0.991203073,0.991203073,0.0,0.0,0.0,0.0,0.0,0.0,3.097509602,0.0,8.071,0.0,0.0,0.0,1.0,0.0,0.0,8de385d7-16c9-4635-adf4-9112174a31b4#ea8e18e4-9859-4c95-b534-1464e7ccb595#104d493a6,1470.0,Dates - 3/5,Unreliable,2024-09-30,ok,2024-09-28 13:50:59.000,True,True,True,True,True,,,,,,,
73.0,8.0,26.0,2.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.896699759,0.536624631,1.744030051,0.134156158,0.134156158,0.134156158,0.0,0.0,0.670780789,0.670780789,0.0,0.0,0.0,0.0,0.0,0.0,1.945264288,0.0,14.908,0.0,0.0,0.0,1.0,0.0,0.0,8de385d7-16c9-4635-adf4-9112174a31b4#ea8e18e4-9859-4c95-b534-1464e7ccb595#104d493a6,1470.0,Dates - 4/5,Unreliable,2024-09-30,ok,2024-09-28 13:51:07.000,True,True,True,True,True,,,,,,,
59.0,5.0,29.0,4.0,4.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,5.592947199,0.473978576,2.749075742,0.379182861,0.379182861,0.473978576,0.0,0.0,0.758365722,0.758365722,0.0,0.0,0.0,0.0,0.379182861,0.0,2.464688596,0.0,10.549,0.0,0.0,0.0,1.0,0.0,0.0,8de385d7-16c9-4635-adf4-9112174a31b4#ea8e18e4-9859-4c95-b534-1464e7ccb595#104d493a6,1470.0,Dates - 5/5,Unreliable,2024-09-30,ok,2024-09-28 13:51:22.000,True,True,True,True,True,,,,,,,
6.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26993865,2.044989775,14.314928425,2.044989775,2.044989775,2.044989775,0.0,0.0,4.08997955,4.08997955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.0,0.0,0.0,0.0,1.0,0.0,5b2002d2-6ced-48ab-9736-2bff38cec9b7#4c2ca6fb-5af2-4f0c-8059-90f7be2b6224#11070396a,1470.0,Table - 4/7,Reliable,2024-09-30,ok,2024-09-28 10:23:37.000,True,True,True,True,True,,,,,,,
5.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.881422925,1.976284585,15.81027668,1.976284585,1.976284585,1.976284585,0.0,1.976284585,3.95256917,3.95256917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,0.0,1.0,0.0,5b2002d2-6ced-48ab-9736-2bff38cec9b7#4c2ca6fb-5af2-4f0c-8059-90f7be2b6224#11070396a,1470.0,Table - 5/7,Reliable,2024-09-30,ok,2024-09-28 10:23:37.000,True,True,True,True,True,,,,,,,
6.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.219959267,0.0,14.256619145,2.036659878,2.036659878,2.036659878,0.0,0.0,4.073319756,4.073319756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491,0.0,0.0,0.0,0.0,1.0,0.0,5b2002d2-6ced-48ab-9736-2bff38cec9b7#4c2ca6fb-5af2-4f0c-8059-90f7be2b6224#11070396a,1470.0,Table - 6/7,Reliable,2024-09-30,ok,2024-09-28 10:23:38.000,True,True,True,True,True,,,,,,,
31.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.359747279,0.22836264,0.30448352,0.0,0.0,0.0,0.0,0.0,0.15224176,0.15224176,0.0,0.0,0.0,0.0,0.0,0.0,0.68508792,0.0,13.137,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 1/11,Reliable,2024-09-30,ok,2024-09-28 10:08:13.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.416961131,0.0,1.177856302,0.0,0.0,0.0,0.0,0.0,0.588928151,0.588928151,0.0,0.0,0.0,0.0,0.0,0.0,1.177856302,0.0,3.396,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 10/11,Reliable,2024-09-30,ok,2024-09-28 10:08:54.000,True,True,True,True,True,,,,,,,
17.0,3.0,8.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.222748815,0.568720379,1.516587678,0.18957346,0.18957346,0.379146919,0.0,0.0,0.379146919,0.379146919,0.0,0.0,0.0,0.0,0.0,0.0,0.758293839,0.0,5.275,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 11/11,Reliable,2024-09-30,ok,2024-09-28 10:08:58.000,True,True,True,True,True,,,,,,,
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.881610869,0.0,0.970402717,0.0,0.0,0.0,0.0,0.0,0.485201359,0.485201359,0.0,0.0,0.0,0.0,0.0,0.0,0.970402717,0.0,4.122,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 2/11,Reliable,2024-09-30,ok,2024-09-28 10:08:26.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.806151874,0.0,1.2816405,0.0,0.0,0.0,0.0,0.0,0.64082025,0.64082025,0.0,0.0,0.0,0.0,0.0,0.0,1.2816405,0.0,3.121,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 3/11,Reliable,2024-09-30,ok,2024-09-28 10:08:30.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.424778761,0.0,1.179941003,0.0,0.0,0.0,0.0,0.0,0.589970501,0.589970501,0.0,0.0,0.0,0.0,0.0,0.0,1.179941003,0.0,3.39,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 4/11,Reliable,2024-09-30,ok,2024-09-28 10:08:34.000,True,True,True,True,True,,,,,,,
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.186289901,0.0,1.046572475,0.0,0.0,0.0,0.0,0.0,0.523286238,0.523286238,0.0,0.0,0.0,0.0,0.0,0.0,1.046572475,0.0,3.822,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 5/11,Reliable,2024-09-30,ok,2024-09-28 10:08:37.000,True,True,True,True,True,,,,,,,
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.17101147,0.0,1.042752868,0.0,0.0,0.0,0.0,0.0,0.521376434,0.521376434,0.0,0.0,0.0,0.0,0.0,0.0,1.042752868,0.0,3.836,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 6/11,Reliable,2024-09-30,ok,2024-09-28 10:08:41.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.991680532,0.0,1.331114809,0.0,0.0,0.0,0.0,0.0,0.665557404,0.665557404,0.0,0.0,0.0,0.0,0.0,0.0,1.331114809,0.0,3.005,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 7/11,Reliable,2024-09-30,ok,2024-09-28 10:08:45.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.898758981,0.0,1.306335728,0.0,0.0,0.0,0.0,0.0,0.653167864,0.653167864,0.0,0.0,0.0,0.0,0.0,0.0,1.306335728,0.0,3.062,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 8/11,Reliable,2024-09-30,ok,2024-09-28 10:08:48.000,True,True,True,True,True,,,,,,,
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.365620737,0.0,1.091405184,0.0,0.0,0.0,0.0,0.0,0.545702592,0.545702592,0.0,0.0,0.0,0.0,0.0,0.0,1.091405184,0.0,3.665,0.0,0.0,1.0,0.0,0.0,0.0,271997b3-23e5-476f-9875-dbe22e894fae#20b36c6f-c15e-41ac-9543-94631821186a#13b8b983d,1470.0,Amounts - 9/11,Reliable,2024-09-30,ok,2024-09-28 10:08:51.000,True,True,True,True,True,,,,,,,
64.0,15.0,12.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,15.0,1.0,9.0,0.0,4.759071981,1.115407496,0.892325996,0.0743605,0.0743605,0.0743605,0.0,0.0,0.371802499,0.297441999,0.0,0.0,0.0,0.0,1.115407496,0.0743605,0.669244497,0.0,13.448,20.8,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 1/11,Reliable,2024-09-30,ok,2024-09-28 08:57:39.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.955401388,0.0,1.32144037,0.0,0.0,0.0,0.0,0.0,0.660720185,0.660720185,0.0,0.0,0.0,0.0,0.0,0.0,1.32144037,0.0,3.027,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 10/11,Reliable,2024-09-30,ok,2024-09-28 08:58:50.000,True,True,True,True,True,,,,,,,
19.0,5.0,8.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.738146707,0.720564923,1.152903877,0.144112985,0.144112985,0.288225969,0.0,0.0,0.288225969,0.288225969,0.0,0.0,0.0,0.0,0.0,0.0,0.576451938,0.0,6.939,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 11/11,Reliable,2024-09-30,ok,2024-09-28 08:58:53.000,True,True,True,True,True,,,,,,,
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.369127517,0.0,1.342281879,0.0,0.0,0.0,0.0,0.0,0.67114094,0.67114094,0.0,0.0,0.0,0.0,0.0,0.0,1.342281879,0.0,2.98,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 2/11,Reliable,2024-09-30,ok,2024-09-28 08:58:13.000,True,True,True,True,True,,,,,,,
18.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.869897959,0.159438776,0.637755102,0.0,0.0,0.0,0.0,0.0,0.318877551,0.318877551,0.0,0.0,0.0,0.0,0.0,0.0,0.637755102,0.0,6.272,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 3/11,Reliable,2024-09-30,ok,2024-09-28 08:58:16.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.609711125,0.0,1.2292563,0.0,0.0,0.0,0.0,0.0,0.61462815,0.61462815,0.0,0.0,0.0,0.0,0.0,0.0,1.2292563,0.0,3.254,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 4/11,Reliable,2024-09-30,ok,2024-09-28 08:58:23.000,True,True,True,True,True,,,,,,,
28.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.342508157,0.836610056,0.334644022,0.0,0.0,0.0,0.0,0.0,0.167322011,0.167322011,0.0,0.0,0.0,0.0,0.0,0.0,0.501966034,0.0,11.953,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 5/11,Reliable,2024-09-30,ok,2024-09-28 08:58:26.000,True,True,True,True,True,,,,,,,
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.102040816,0.0,1.275510204,0.0,0.0,0.0,0.0,0.0,0.637755102,0.637755102,0.0,0.0,0.0,0.0,0.0,0.0,1.275510204,0.0,3.136,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 6/11,Reliable,2024-09-30,ok,2024-09-28 08:58:38.000,True,True,True,True,True,,,,,,,
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.61627236,0.0,1.15406809,0.0,0.0,0.0,0.0,0.0,0.577034045,0.577034045,0.0,0.0,0.0,0.0,0.0,0.0,1.15406809,0.0,3.466,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 7/11,Reliable,2024-09-30,ok,2024-09-28 08:58:41.000,True,True,True,True,True,,,,,,,
15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.239259518,0.0,1.397135871,0.0,0.0,0.0,0.0,0.0,0.698567936,0.698567936,0.0,0.0,0.0,0.0,0.0,0.0,1.397135871,0.0,2.863,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 8/11,Reliable,2024-09-30,ok,2024-09-28 08:58:44.000,True,True,True,True,True,,,,,,,
14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.850396991,0.0,1.671541997,0.0,0.0,0.0,0.0,0.0,0.835770999,0.835770999,0.0,0.0,0.0,0.0,0.0,0.0,1.671541997,0.0,2.393,0.0,0.0,1.0,0.0,0.0,0.0,baf17c79-3665-4f62-92f6-4bda96a17604#619a1b4d-9d30-4d4f-88bc-84d967ef053e#13b8b983d,1470.0,Amounts - 9/11,Reliable,2024-09-30,ok,2024-09-28 08:58:47.000,True,True,True,True,True,,,,,,,
34.0,16.0,12.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.097729516,0.987166831,0.740375123,0.123395854,0.123395854,0.123395854,0.0,0.0,0.185093781,0.185093781,0.0,0.0,0.0,0.0,0.0,0.0,0.555281343,0.0,16.208,0.0,0.0,1.0,0.0,0.0,0.0,79022d3f-a80e-4b2e-9de9-da223c5ec790#eaae8ee9-dd33-4c8e-9d0c-f299bf268f5c#15139e3b3,1470.0,Amounts - 1/11,Reliable,2024-09-30,ok,2024-09-28 10:21:13.000,True,True,True,True,True,,,,,,,
14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.401463192,0.0,1.828989483,0.0,0.0,0.0,0.0,0.0,0.914494742,0.914494742,0.0,0.0,0.0,0.0,0.0,0.0,1.828989483,0.0,2.187,0.0,0.0,1.0,0.0,0.0,0.0,79022d3f-a80e-4b2e-9de9-da223c5ec790#eaae8ee9-dd33-4c8e-9d0c-f299bf268f5c#15139e3b3,1470.0,Amounts - 10/11,Reliable,2024-09-30,ok,2024-09-28 10:22:10.000,True,True,True,True,True,,,,,,,
16.0,3.0,8.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.524229075,0.660792952,1.762114537,0.220264317,0.220264317,0.440528634,0.0,0.0,0.440528634,0.440528634,0.0,0.0,0.0,0.0,0.0,0.0,0.881057269,0.0,4.54,0.0,0.0,1.0,0.0,0.0,0.0,79022d3f-a80e-4b2e-9de9-da223c5ec790#eaae8ee9-dd33-4c8e-9d0c-f299bf268f5c#15139e3b3,1470.0,Amounts - 11/11,Reliable,2024-09-30,ok,2024-09-28 10:22:12.000,True,True,True,True,True,,,,,,,
18.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.177966102,1.942090395,1.235875706,0.176553672,0.176553672,0.176553672,0.0,0.0,0.353107345,0.353107345,0.0,0.0,0.0,0.0,0.0,0.0,0.706214689,0.0,5.664,0.0,0.0,1.0,0.0,0.0,0.0,79022d3f-a80e-4b2e-9de9-da223c5ec790#eaae8ee9-dd33-4c8e-9d0c-f299bf268f5c#15139e3b3,1470.0,Amounts - 2/11,Reliable,2024-09-30,ok,2024-09-28 10:21:29.000,True,True,True,True,True,,,,,,,
